order_id,customer_id,product_id,quantity,price,order_date,name,username,email,lat,lng
3688,8,49,6,31.1,2022-07-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5994,8,26,1,25.63,2022-07-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5735,8,49,1,63.38,2022-07-19,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8894,8,42,8,85.17,2022-07-22,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5769,8,45,1,40.75,2022-07-22,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7622,8,45,3,50.85,2022-07-25,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8155,8,19,10,38.82,2022-08-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5221,8,40,5,65.94,2022-08-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4708,8,23,1,44.27,2022-08-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3817,8,9,3,97.7,2022-08-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4270,8,30,4,29.46,2022-09-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6332,8,31,7,62.15,2022-09-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2739,8,18,5,63.47,2022-09-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3228,8,25,4,81.38,2022-09-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8146,8,41,4,26.31,2022-09-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9611,8,41,1,28.45,2022-10-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9222,8,2,2,69.46,2022-10-02,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9213,8,2,9,45.0,2022-10-04,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5910,8,32,10,77.0,2022-10-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9294,8,20,4,54.82,2022-10-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5105,8,11,1,61.08,2022-10-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7587,8,34,2,28.72,2022-10-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8917,8,24,9,62.62,2022-10-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7520,8,18,1,84.54,2022-10-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
1509,8,29,9,61.11,2022-10-18,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4237,8,10,5,47.66,2022-10-19,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2857,8,46,4,19.93,2022-10-27,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7370,8,23,3,31.98,2022-11-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6516,8,23,9,66.24,2022-11-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7964,8,28,6,22.27,2022-11-09,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5854,8,29,1,21.02,2022-11-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2441,8,35,5,37.77,2022-11-11,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7105,8,5,5,47.89,2022-11-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2988,8,23,7,99.56,2022-11-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7224,8,45,10,50.83,2022-11-22,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3693,8,26,3,31.59,2022-11-25,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5800,8,33,3,42.18,2022-11-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7574,8,19,9,73.08,2022-11-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5174,8,10,2,96.08,2022-11-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5249,8,38,9,10.07,2022-12-02,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5700,8,37,1,91.96,2022-12-04,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5094,8,15,10,28.65,2022-12-06,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6560,8,24,8,58.9,2022-12-11,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9428,8,27,8,32.24,2022-12-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7350,8,17,1,34.59,2022-12-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8651,8,42,5,69.69,2022-12-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6386,8,9,6,11.31,2022-12-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7349,8,21,4,35.97,2022-12-27,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7847,8,2,9,10.77,2022-12-28,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7522,8,26,4,90.57,2022-12-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3513,8,17,2,88.4,2023-01-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9321,8,32,1,89.83,2023-01-03,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5192,8,33,2,92.9,2023-01-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2095,8,39,7,46.14,2023-01-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9588,8,3,4,55.38,2023-01-07,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9505,8,44,6,60.59,2023-01-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4938,8,18,5,71.48,2023-01-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9385,8,14,10,34.77,2023-01-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2039,8,33,10,21.11,2023-01-21,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
1967,8,16,3,42.74,2023-01-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
1564,8,2,8,76.47,2023-01-25,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9620,8,8,5,15.53,2023-01-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5746,8,5,2,57.97,2023-01-29,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
1651,8,18,7,95.79,2023-01-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9923,8,5,2,78.18,2023-02-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4635,8,2,2,73.86,2023-02-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9065,8,1,2,29.32,2023-02-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9634,8,44,8,19.19,2023-02-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8051,8,20,9,57.28,2023-02-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5264,8,8,9,82.3,2023-02-21,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7432,8,3,7,43.37,2023-02-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9330,8,27,10,62.0,2023-03-03,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3986,8,1,7,81.4,2023-03-06,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4968,8,22,9,71.77,2023-03-07,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6302,8,7,4,53.85,2023-03-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6228,8,13,7,36.52,2023-03-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5857,8,4,5,53.81,2023-03-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2467,8,3,2,40.79,2023-03-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2158,8,11,9,94.08,2023-03-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3864,8,6,7,47.24,2023-03-31,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
4769,8,20,10,99.15,2023-04-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3654,8,40,5,93.4,2023-04-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
8241,8,4,6,88.53,2023-04-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5072,8,17,2,27.57,2023-04-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7856,8,17,6,88.09,2023-04-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3121,8,33,8,25.55,2023-04-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3691,8,49,10,20.43,2023-04-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3937,8,12,7,77.75,2023-05-04,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7375,8,22,2,30.0,2023-05-06,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
6632,8,18,2,65.82,2023-05-09,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
3141,8,32,9,75.7,2023-05-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
7936,8,49,2,75.89,2023-05-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9980,8,41,2,47.0,2023-05-18,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
2011,8,22,3,49.88,2023-05-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
5332,8,20,1,31.5,2023-05-31,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677
9481,9,8,10,97.99,2022-06-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8222,9,44,10,27.24,2022-06-06,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7829,9,8,3,27.25,2022-06-09,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5138,9,35,10,71.36,2022-06-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2402,9,45,5,35.94,2022-06-25,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4343,9,7,3,37.05,2022-06-27,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9394,9,12,8,90.85,2022-07-01,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3922,9,23,6,47.85,2022-07-05,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1098,9,46,2,26.31,2022-07-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2635,9,10,5,53.48,2022-07-15,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3810,9,6,1,80.49,2022-07-16,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8088,9,10,3,74.78,2022-07-17,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3257,9,37,8,21.63,2022-07-19,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9677,9,4,7,87.7,2022-07-24,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9721,9,27,7,59.21,2022-07-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1012,9,6,6,29.16,2022-07-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3497,9,35,6,45.91,2022-08-05,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3194,9,44,8,38.73,2022-08-08,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4621,9,4,5,68.12,2022-08-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5476,9,23,7,69.2,2022-08-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4847,9,33,3,72.79,2022-08-30,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
6475,9,25,2,12.59,2022-09-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2975,9,39,3,57.33,2022-09-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4993,9,36,1,29.99,2022-09-06,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9912,9,37,3,90.21,2022-09-07,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8272,9,11,1,71.7,2022-09-10,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8307,9,22,1,27.06,2022-09-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7382,9,37,3,46.6,2022-09-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1952,9,8,10,47.22,2022-09-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8251,9,45,8,27.27,2022-09-14,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9042,9,5,3,95.74,2022-09-16,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1468,9,38,3,73.84,2022-09-18,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5921,9,37,9,52.89,2022-09-22,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5612,9,47,6,83.14,2022-09-23,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8266,9,49,7,27.98,2022-09-25,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7651,9,23,7,93.29,2022-09-27,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8703,9,46,3,65.88,2022-09-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3322,9,29,10,57.24,2022-09-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4897,9,49,2,85.9,2022-10-05,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5226,9,23,6,70.42,2022-10-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7985,9,32,10,76.79,2022-10-14,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9635,9,19,3,21.13,2022-10-17,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9983,9,8,9,98.42,2022-10-21,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2851,9,47,6,36.05,2022-10-27,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7029,9,29,3,68.48,2022-10-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8337,9,27,8,41.83,2022-11-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9943,9,11,3,64.66,2022-11-07,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9877,9,22,3,81.44,2022-11-15,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3036,9,23,2,17.67,2022-11-23,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9863,9,17,8,67.2,2022-11-24,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9871,9,26,4,53.45,2022-11-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5952,9,36,4,11.77,2022-12-01,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4811,9,19,10,35.89,2022-12-06,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
6672,9,16,8,70.66,2022-12-07,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2252,9,11,8,87.59,2022-12-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2037,9,12,2,72.06,2022-12-13,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1558,9,20,2,10.85,2022-12-21,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3495,9,36,10,48.31,2022-12-26,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5110,9,4,8,92.45,2022-12-27,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9885,9,6,10,22.22,2023-01-01,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2236,9,45,1,94.18,2023-01-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3700,9,39,2,37.33,2023-01-13,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7818,9,34,10,78.94,2023-01-17,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3825,9,26,9,74.6,2023-01-18,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2986,9,41,2,65.44,2023-01-21,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5334,9,34,1,97.86,2023-01-26,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1940,9,13,10,76.01,2023-01-29,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
6623,9,47,1,83.05,2023-02-01,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5365,9,25,3,11.18,2023-02-06,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3002,9,30,4,58.72,2023-02-07,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4406,9,19,1,80.71,2023-02-08,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5818,9,34,3,80.6,2023-02-09,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
6859,9,18,10,88.46,2023-02-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8468,9,14,7,72.33,2023-02-15,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9685,9,40,10,99.72,2023-02-19,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5882,9,31,7,96.43,2023-02-21,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
6157,9,30,10,55.13,2023-02-27,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3193,9,30,3,66.24,2023-03-05,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5408,9,44,2,28.51,2023-03-13,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8171,9,42,3,45.86,2023-03-20,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
6007,9,23,5,38.63,2023-03-20,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8643,9,47,3,87.02,2023-03-22,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1462,9,50,2,39.2,2023-03-24,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
2840,9,44,7,42.07,2023-03-26,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3370,9,43,6,48.6,2023-03-30,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7686,9,26,3,53.46,2023-03-31,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4372,9,38,1,31.66,2023-03-31,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1684,9,49,1,62.46,2023-04-02,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4003,9,11,9,90.44,2023-04-06,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
8386,9,10,10,16.27,2023-04-08,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3062,9,2,1,77.66,2023-04-10,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1384,9,29,5,76.93,2023-04-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1421,9,11,7,48.72,2023-04-21,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7784,9,44,4,46.56,2023-04-22,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5855,9,10,5,46.24,2023-04-30,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5315,9,23,4,77.78,2023-05-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
9824,9,27,7,21.11,2023-05-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
4660,9,36,4,39.71,2023-05-13,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5206,9,32,8,96.42,2023-05-15,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
7450,9,28,4,30.98,2023-05-16,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
5965,9,44,3,17.48,2023-05-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
3205,9,1,6,73.63,2023-05-31,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889
1084,10,17,6,32.93,2022-06-04,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
8304,10,24,5,48.25,2022-06-06,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
3289,10,49,6,17.8,2022-06-08,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
2681,10,24,3,48.75,2022-06-08,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
6320,10,43,8,44.96,2022-06-10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
6360,10,11,3,67.08,2022-06-10,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
2472,10,13,10,42.2,2022-06-11,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
7341,10,28,8,88.8,2022-06-17,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
5062,10,35,7,58.42,2022-06-17,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
3720,10,48,7,84.4,2022-06-18,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
1493,10,16,4,29.64,2022-06-26,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
9652,10,24,10,72.25,2022-06-29,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
2266,10,43,5,39.12,2022-06-30,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
9050,10,11,3,55.17,2022-07-02,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
7603,10,14,6,61.78,2022-07-04,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
9922,10,19,6,51.9,2022-07-04,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
5706,10,50,7,85.33,2022-07-05,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
7553,10,50,10,32.08,2022-07-08,Clementina DuBuque,Moriah.Stanton,Rey.Padberg@karina.biz,-38.2386,57.2232
