order_id,customer_id,product_id,quantity,price,order_date,name,username,email,lat,lng,temperature,weather_description
3250,4,23,9,61.12,2022-10-24,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5841,4,37,1,85.17,2022-10-27,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3357,4,2,2,11.41,2022-11-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2365,4,48,7,10.29,2022-11-07,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2281,4,29,7,40.27,2022-11-17,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3620,4,19,7,63.61,2022-11-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
6938,4,18,7,62.96,2022-11-27,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5063,4,37,2,87.41,2022-11-28,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
6765,4,44,3,91.01,2022-12-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5071,4,39,6,14.81,2022-12-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8515,4,41,7,47.02,2022-12-05,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2142,4,38,9,18.17,2022-12-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9528,4,16,7,25.12,2022-12-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1565,4,23,8,47.2,2022-12-18,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
4273,4,35,10,69.5,2022-12-18,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9470,4,31,1,33.41,2022-12-19,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2219,4,45,7,58.15,2022-12-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7427,4,1,8,29.36,2022-12-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2993,4,46,8,11.6,2022-12-31,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5778,4,40,3,22.61,2023-01-01,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2768,4,50,8,44.74,2023-01-05,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9573,4,37,9,53.0,2023-01-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
6275,4,39,4,97.74,2023-01-27,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1472,4,37,2,93.61,2023-01-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5789,4,32,6,23.16,2023-01-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1120,4,14,1,29.03,2023-02-03,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3326,4,47,3,43.85,2023-02-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2549,4,12,7,57.59,2023-02-06,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
4001,4,37,1,33.98,2023-03-01,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9121,4,21,7,12.71,2023-03-05,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3760,4,30,4,84.08,2023-03-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
6282,4,36,8,74.67,2023-03-15,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2321,4,8,3,28.01,2023-03-16,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3419,4,32,9,22.65,2023-03-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9086,4,5,4,12.0,2023-03-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2036,4,42,9,32.51,2023-03-23,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9496,4,40,1,82.44,2023-03-25,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
1849,4,39,10,92.11,2023-03-26,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3500,4,22,3,44.07,2023-04-04,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7801,4,22,10,83.85,2023-04-09,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5919,4,1,4,26.3,2023-04-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
6520,4,4,5,62.16,2023-04-15,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7151,4,2,7,50.46,2023-04-20,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9204,4,39,2,82.44,2023-04-21,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
5100,4,41,4,15.11,2023-04-24,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7083,4,37,6,71.27,2023-04-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2278,4,10,4,68.22,2023-05-06,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7396,4,36,4,11.7,2023-05-08,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
7831,4,36,1,91.24,2023-05-10,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8477,4,5,6,15.85,2023-05-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2879,4,15,3,60.53,2023-05-12,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2255,4,23,3,84.96,2023-05-22,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8309,4,48,2,97.02,2023-05-22,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2507,4,33,6,95.14,2023-05-24,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3111,4,24,6,84.74,2023-05-28,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
9890,4,44,2,96.48,2023-05-29,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
8138,4,12,7,47.47,2023-05-30,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
3455,4,44,4,77.0,2023-05-31,Patricia Lebsack,Karianne,Julianne.OConner@kory.org,29.4572,-164.2990,294.29,overcast clouds
2873,8,45,1,27.91,2022-06-03,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3001,8,7,9,64.2,2022-06-11,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
2773,8,13,4,82.12,2022-06-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6218,8,21,5,85.91,2022-06-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
2538,8,14,5,73.84,2022-06-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6479,8,2,9,97.11,2022-06-27,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7760,8,38,6,15.15,2022-06-29,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3185,8,16,10,98.16,2022-07-07,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5147,8,10,10,67.05,2022-07-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3688,8,49,6,31.1,2022-07-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
5994,8,26,1,25.63,2022-07-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
5735,8,49,1,63.38,2022-07-19,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
8894,8,42,8,85.17,2022-07-22,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5769,8,45,1,40.75,2022-07-22,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7622,8,45,3,50.85,2022-07-25,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
8155,8,19,10,38.82,2022-08-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5221,8,40,5,65.94,2022-08-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
4708,8,23,1,44.27,2022-08-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3817,8,9,3,97.7,2022-08-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
4270,8,30,4,29.46,2022-09-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6332,8,31,7,62.15,2022-09-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
2739,8,18,5,63.47,2022-09-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
3228,8,25,4,81.38,2022-09-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
8146,8,41,4,26.31,2022-09-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9611,8,41,1,28.45,2022-10-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9222,8,2,2,69.46,2022-10-02,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9213,8,2,9,45.0,2022-10-04,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5910,8,32,10,77.0,2022-10-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
9294,8,20,4,54.82,2022-10-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
5105,8,11,1,61.08,2022-10-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7587,8,34,2,28.72,2022-10-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
8917,8,24,9,62.62,2022-10-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7520,8,18,1,84.54,2022-10-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
1509,8,29,9,61.11,2022-10-18,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
4237,8,10,5,47.66,2022-10-19,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
2857,8,46,4,19.93,2022-10-27,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
7370,8,23,3,31.98,2022-11-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6516,8,23,9,66.24,2022-11-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7964,8,28,6,22.27,2022-11-09,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5854,8,29,1,21.02,2022-11-10,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
2441,8,35,5,37.77,2022-11-11,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7105,8,5,5,47.89,2022-11-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
2988,8,23,7,99.56,2022-11-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
7224,8,45,10,50.83,2022-11-22,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3693,8,26,3,31.59,2022-11-25,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5800,8,33,3,42.18,2022-11-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7574,8,19,9,73.08,2022-11-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5174,8,10,2,96.08,2022-11-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
5249,8,38,9,10.07,2022-12-02,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
5700,8,37,1,91.96,2022-12-04,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5094,8,15,10,28.65,2022-12-06,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6560,8,24,8,58.9,2022-12-11,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9428,8,27,8,32.24,2022-12-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7350,8,17,1,34.59,2022-12-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
8651,8,42,5,69.69,2022-12-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
6386,8,9,6,11.31,2022-12-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
7349,8,21,4,35.97,2022-12-27,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7847,8,2,9,10.77,2022-12-28,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7522,8,26,4,90.57,2022-12-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3513,8,17,2,88.4,2023-01-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9321,8,32,1,89.83,2023-01-03,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
5192,8,33,2,92.9,2023-01-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
2095,8,39,7,46.14,2023-01-05,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9588,8,3,4,55.38,2023-01-07,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9505,8,44,6,60.59,2023-01-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
4938,8,18,5,71.48,2023-01-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9385,8,14,10,34.77,2023-01-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
2039,8,33,10,21.11,2023-01-21,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
1967,8,16,3,42.74,2023-01-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
1564,8,2,8,76.47,2023-01-25,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9620,8,8,5,15.53,2023-01-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5746,8,5,2,57.97,2023-01-29,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
1651,8,18,7,95.79,2023-01-30,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9923,8,5,2,78.18,2023-02-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
4635,8,2,2,73.86,2023-02-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
9065,8,1,2,29.32,2023-02-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9634,8,44,8,19.19,2023-02-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
8051,8,20,9,57.28,2023-02-17,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5264,8,8,9,82.3,2023-02-21,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7432,8,3,7,43.37,2023-02-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9330,8,27,10,62.0,2023-03-03,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
3986,8,1,7,81.4,2023-03-06,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
4968,8,22,9,71.77,2023-03-07,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6302,8,7,4,53.85,2023-03-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6228,8,13,7,36.52,2023-03-08,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5857,8,4,5,53.81,2023-03-13,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
2467,8,3,2,40.79,2023-03-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
2158,8,11,9,94.08,2023-03-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
3864,8,6,7,47.24,2023-03-31,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
4769,8,20,10,99.15,2023-04-01,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3654,8,40,5,93.4,2023-04-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
8241,8,4,6,88.53,2023-04-20,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5072,8,17,2,27.57,2023-04-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7856,8,17,6,88.09,2023-04-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
3121,8,33,8,25.55,2023-04-23,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
3691,8,49,10,20.43,2023-04-24,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3937,8,12,7,77.75,2023-05-04,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7375,8,22,2,30.0,2023-05-06,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
6632,8,18,2,65.82,2023-05-09,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
3141,8,32,9,75.7,2023-05-15,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
7936,8,49,2,75.89,2023-05-16,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.77,few clouds
9980,8,41,2,47.0,2023-05-18,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
2011,8,22,3,49.88,2023-05-26,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
5332,8,20,1,31.5,2023-05-31,Nicholas Runolfsdottir V,Maxime_Nienow,Sherwood@rosamond.me,-14.3990,-120.7677,297.65,scattered clouds
9481,9,8,10,97.99,2022-06-04,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
8222,9,44,10,27.24,2022-06-06,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
7829,9,8,3,27.25,2022-06-09,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
5138,9,35,10,71.36,2022-06-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
2402,9,45,5,35.94,2022-06-25,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
4343,9,7,3,37.05,2022-06-27,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
9394,9,12,8,90.85,2022-07-01,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
3922,9,23,6,47.85,2022-07-05,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
1098,9,46,2,26.31,2022-07-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
2635,9,10,5,53.48,2022-07-15,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
3810,9,6,1,80.49,2022-07-16,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
8088,9,10,3,74.78,2022-07-17,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
3257,9,37,8,21.63,2022-07-19,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
9677,9,4,7,87.7,2022-07-24,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
9721,9,27,7,59.21,2022-07-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
1012,9,6,6,29.16,2022-07-28,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
3497,9,35,6,45.91,2022-08-05,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
3194,9,44,8,38.73,2022-08-08,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
4621,9,4,5,68.12,2022-08-11,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
5476,9,23,7,69.2,2022-08-12,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
4847,9,33,3,72.79,2022-08-30,Glenna Reichert,Delphine,Chaim_McDermott@dana.io,24.6463,-168.8889,297.74,light rain
